# id        Nep   period     totamp   A1      A2      A3      phi1     phi2     phi3     phi21     phi31    meanmag   cost     costN          aper   phcov   phcov2   snr      Npt   order   minmax   FeH_S05   OGLEID    Imean_ogle   Vmean_ogle   VmI          FeH_S16J                phi31v               phi31Kp              FeH_S16N              
  smc6320   175   0.587484   0.41     0.174   0.059   0.031   0.063    2.875    -0.515   9.0319    5.5789   19.186    0.5649   0.003228       1      0.971   0.971    48.3     175   3       0.811    -1.763    smc6320   19.156       19.668       0.48199844   -1.5616423761694422     4.943968190278326    5.117968190278327    -1.7239963712206041   
  smc6321   169   0.593177   0.411    0.15    0.06    0.046   0.021    2.847    -0.647   9.0871    5.5713   17.53     0.3073   0.0018183432   1      0.969   0.957    70.8     169   4       0.754    -2.002    smc6321   17.512       18.137       0.60699844   -1.5985794884892073     4.939329828312394    5.113329828312394    -1.7804401648400336   
  smc6322   370   0.534775   0.568    0.214   0.089   0.062   0.03     2.69     -0.793   8.9139    5.4018   16.004    0.5563   0.0015035134   1      0.979   0.983    141.6    370   5       0.816    -1.585    smc6322   15.986       16.595       0.5909996    -1.417563739919566      4.8395421636894245   5.013542163689425    -1.5114936675364419   
  smc6323   276   0.749177   0.253    0.107   0.032   0.022   -0.002   3.089    0.516    9.3766    6.8063   18.562    0.2211   8.0108695E-4   1      0.98    0.949    100.5    276   3       0.419    -1.25     smc6323   18.554       19.194       0.63199997   -1.179199209085807      5.878012950875195    6.052012950875195    -0.5799625544864568   
  smc6324   174   0.653085   0.656    0.214   0.112   0.067   -0.006   2.737    -0.528   9.0325    5.773    18.767    0.25     0.0014367816   1      0.976   0.977    140.8    174   5       0.812    -1.6      smc6324   18.745       19.448       0.68099976   -1.7499829432045804     5.067208382230873    5.241208382230873    -1.9308340687413548   
  smc6325   146   0.724617   0.367    0.131   0.055   0.034   0.001    2.847    -0.358   9.1287    5.9228   17.322    0.0479   3.2808218E-4   1      0.962   0.964    184.4    146   5       0.434    -2.284    smc6325   17.314       17.986       0.66399956   -1.999641424403431      5.168606345030865    5.342606345030865    -2.1576558607291325   
  smc6326   374   0.514007   0.708    0.22    0.112   0.083   -0.009   2.485    -1.156   8.7861    5.1537   17.059    0.1952   5.219251E-4    1      0.981   0.983    510.8    374   5       0.754    -1.624    smc6326   17.04        17.528       0.46899986   -1.4846948580998776     4.706121026680201    4.880121026680201    -1.6058873793429989   
  smc6327   171   0.567015   0.513    0.202   0.044   0.041   0.033    2.765    0.123    8.9828    6.3073   19.527    0.545    0.0031871346   1      0.965   0.972    62.3     171   5       0.915    -1.014    smc6327   19.488       20.033       0.5060005    -0.7662910542214822     5.453933133011443    5.627933133011443    -0.6528367900495518   
  smc6328   169   0.549156   0.725    0.236   0.112   0.086   0.006    2.675    -0.689   8.9466    5.5759   14.852    0.077    4.556213E-4    1      0.974   0.972    416.7    169   5       0.766    -1.29     smc6328   14.84        15.329       0.47700024   -1.3573621273558976     4.942135666330529    5.116135666330529    -1.4199380718746717   
  smc6329   339   0.630543   0.653    0.22    0.11    0.069   -0.008   2.74     -0.626   9.0404    5.6821   13.973    0.2234   6.5899704E-4   1      0.981   0.986    345.0    339   5       0.771    -1.605    smc6329   13.956       14.468       0.49500084   -1.7074412893091928     5.008348654942429    5.182348654942429    -1.9089989371971186   
  smc6330   371   0.534783   0.762    0.244   0.108   0.088   -0.028   2.637    -1.123   8.9754    5.2434   19.397    0.8923   0.0024051212   1      0.987   0.986    171.9    371   5       1.135    -1.771    smc6330   19.359       19.883       0.48600006   -1.5343180892848212     4.7526257656143125   4.926625765614313    -1.6989695480028644   
  smc6333   357   0.632433   0.473    0.19    0.07    0.048   0.027    2.639    -0.969   8.8681    5.2323   18.678    0.6206   0.0017383753   1      0.982   0.982    124.7    357   4       0.746    -2.484    smc6333   18.661       19.167       0.48900032   -2.068912460563899      4.7467644185125835   4.920764418512584    -2.616902850762461    
  smc6334   167   0.751175   0.269    0.113   0.033   0.008   0.066    -2.724   0.981    9.7115    7.0679   19.329    0.3636   0.0021772454   1      0.965   0.971    43.0     167   3       0.562    -0.939    smc6334   19.313       20.03        0.7010002    -0.8586943060219614     6.124610846238053    6.298610846238053    -0.1459983977201169   
  smc6335   170   0.612722   0.643    0.225   0.109   0.065   0.002    2.693    -0.689   8.9721    5.588    14.898    0.1422   8.364706E-4    1      0.964   0.962    197.7    170   5       0.813    -1.632    smc6335   14.883       15.398       0.5          -1.6902925997112055     4.949540658010136    5.123540658010136    -1.9131367920541216   
  smc6336   154   0.574426   0.48     0.176   0.083   0.049   -0.024   2.823    -0.366   9.1542    5.9893   17.711    0.1111   7.214286E-4    1      0.927   0.944    143.7    154   5       0.646    -1.194    smc6336   17.695       18.264       0.5529995    -1.126696583418462      5.215374007126928    5.3893740071269285   -1.0773112234539752   
  smc6337   373   0.563078   0.586    0.201   0.084   0.073   -0.008   2.599    -0.866   8.8983    5.4406   18.78     0.5442   0.0014589812   1      0.971   0.982    179.7    373   5       0.843    -1.712    smc6337   18.755       19.315       0.53499985   -1.5403871442689407     4.861765612775542    5.035765612775543    -1.707193966478485    
  smc6338   149   0.519224   0.296    0.134   0.035   0.019   0.139    1.739    -1.28    7.7453    4.5874   19.394    0.748    0.0050201346   1      0.97    0.96     23.3     149   3       0.784    -1.32     smc6338   19.359       19.897       0.50300026   -1.846125719402694      4.457847113786028    4.631847113786028    -2.243205630367706    
  smc6339   174   0.638882   0.437    0.167   0.066   0.045   0.039    2.741    -0.768   8.9458    5.3973   16.953    0.2017   0.0011591954   1      0.969   0.959    100.8    174   4       0.735    -2.24     smc6339   16.93        17.613       0.66000175   -1.9825464301760487     4.836988237022213    5.010988237022214    -2.4226909161620362   
  smc6341   169   0.541312   0.652    0.224   0.107   0.076   -0.006   2.74     -0.766   9.0366    5.5368   16.338    0.1755   0.0010384616   1      0.969   0.967    162.8    169   5       0.826    -1.354    smc6341   16.317       16.776       0.43799973   -1.3468589071452461     4.918450761800202    5.092450761800202    -1.4043188163917293   
  smc6342   373   0.520794   0.533    0.23    0.079   0.031   -0.005   2.636    -1.099   8.9305    5.2003   19.257    1.0197   0.0027337803   1      0.979   0.983    104.2    373   3       0.982    -1.604    smc6342   19.219       19.778       0.5209999    -1.4891936902830016     4.730035763406756    4.904035763406756    -1.6183578470367088   
  smc6344   391   0.622115   0.494    0.167   0.082   0.055   0.005    2.852    -0.298   9.1255    5.9703   16.736    0.0503   1.286445E-4    1      0.984   0.988    659.5    391   5       0.536    -1.408    smc6344   16.727       17.376       0.6399994    -1.4020257596652819     5.201901954635369    5.37590195463537     -1.4075385019218594   
  smc6345   345   0.741177   0.307    0.116   0.056   0.024   0.016    2.859    -0.085   9.1092    6.1491   19.264    0.6437   0.0018657971   1      0.982   0.98     75.7     345   3       0.614    -1.752    smc6345   19.241       19.839       0.57500076   -1.8692761597162608     5.332169428863682    5.506169428863682    -1.8099814349754766   
  smc6346   175   0.61943    0.337    0.127   0.051   0.032   -0.015   2.989    -0.025   9.3016    6.3018   14.7      0.016    9.142858E-5    1      0.963   0.957    360.6    175   5       0.367    -1.279    smc6346   14.696       15.349       0.64900017   -1.0548418075660457     5.449597177407385    5.623597177407385    -0.9137074830467533   
  smc6348   175   0.52103    0.546    0.238   0.089   0.032   0.021    2.502    -1.066   8.7436    5.1542   18.756    0.3964   0.002265143    1      0.968   0.965    80.0     175   5       0.874    -1.832    smc6348   18.729       19.266       0.5100002    -1.5222360345197519     4.7063749111959865   4.880374911195987    -1.6721994967530165   
  smc6349   391   0.581067   0.524    0.184   0.088   0.062   0.012    2.636    -0.521   8.8959    5.727    18.968    0.7105   0.0018171356   1      0.979   0.979    145.3    391   4       0.743    -1.427    smc6349   18.949       19.521       0.5529995    -1.401859436363881      5.0371706911145395   5.21117069111454     -1.470560164511749    
  smc6350   170   0.545004   0.767    0.24    0.125   0.09    -0.002   2.643    -0.66    8.9316    5.6304   16.582    0.0925   5.4411765E-4   1      0.971   0.974    361.1    170   5       0.813    -1.072    smc6350   16.562       17.017       0.43499947   -1.289794742277012      4.9757714203166135   5.149771420316614    -1.3197571403978898   
  smc6353   170   0.62096    0.392    0.136   0.061   0.041   0.006    2.909    -0.26    9.18      6.0051   14.324    0.0394   2.317647E-4    1      0.965   0.967    249.4    170   5       0.444    -1.503    smc6353   14.319       14.893       0.5689993    -1.362563292041739      5.22664441115062     5.40064441115062     -1.3483131068943344   
  smc6354   170   0.605786   0.451    0.162   0.071   0.057   0.014    2.708    -0.714   8.9635    5.5275   19.034    0.2564   0.0015082352   1      0.966   0.971    94.6     170   4       0.639    -2.011    smc6354   19.018       19.692       0.65799904   -1.70212303631628       4.912872353855899    5.0868723538559      -1.9459332694327323   
  smc6355   366   0.605926   0.541    0.179   0.072   0.063   -0.013   2.607    -0.844   8.9166    5.4796   18.368    0.4304   0.0011759563   1      0.986   0.985    196.5    366   5       0.662    -2.086    smc6355   18.347       18.964       0.5960007    -1.7410146310487757     4.884473943752523    5.0584739437525235   -2.0167889003431334   
  smc6356   175   0.744535   0.529    0.183   0.096   0.057   0.012    3.063    -0.11    9.3222    6.1383   16.152    0.0615   3.5142858E-4   1      0.95    0.956    266.9    175   5       0.568    -1.657    smc6356   16.141       16.735       0.5830002    -1.8982553382763436     5.324079637223193    5.498079637223193    -1.8506581728397435   
  smc6358   139   0.577141   0.586    0.222   0.084   0.07    0.043    3.013    -0.798   9.2095    5.3555   18.316    0.4765   0.0034280575   1      0.968   0.964    65.6     139   3       0.888    -1.611    smc6358   18.281       ""           ""           -1.681051527590781      4.8135035136805335   4.987503513680534    -1.9413640747368603   
  smc6359   321   0.664572   0.153    0.051   0.023   0.004   0.074    -2.918   1.737    9.5007    7.798    19.211    0.395    0.0012305296   1      0.977   0.983    50.7     321   3       0.364    0.659     smc6359   19.204       19.857       0.6459999    0.6517602694043934      6.901173925301852    7.075173925301852    0.2948907685471127    
  smc6361   163   0.53437    0.739    0.232   0.11    0.084   -0.02    2.521    -1.103   8.8442    5.2397   16.769    0.154    9.4478525E-4   1      0.974   0.948    244.7    163   5       0.794    -1.735    smc6361   16.74        17.206       0.43700027   -1.5347183943922431     4.750668558710487    4.924668558710487    -1.699497774062035    
  smc6362   143   0.614996   0.43     0.145   0.059   0.051   -0.003   2.907    0.189    9.1954    6.4808   18.627    0.1598   0.0011174824   1      0.97    0.959    103.5    143   4       0.555    -0.914    smc6362   18.618       19.305       0.6779995    -0.8362893974967074     5.594493900294393    5.768493900294393    -0.6583353958104503   
  smc6363   389   0.520398   0.667    0.247   0.105   0.073   -0.008   2.528    -1.143   8.8273    5.1651   18.873    0.63     0.0016195372   1      0.983   0.982    193.6    389   5       0.944    -1.744    smc6363   18.849       19.341       0.4680004    -1.511378331450544      4.7119225270524625   4.885922527052463    -1.6540271043944      
  smc6366   142   0.701908   0.412    0.15    0.072   0.041   0.008    3.061    0.059    9.3277    6.3167   18.531    0.1315   9.2605635E-4   1      0.955   0.967    108.7    142   5       0.573    -1.46     smc6366   18.513       19.154       0.6229992    -1.4839274535018685     5.461360250091326    5.635360250091327    -1.288034322258131    
  smc6367   170   0.444032   0.882    0.28    0.135   0.108   0.006    2.521    -1.027   8.7913    5.2374   16.347    0.1005   5.911765E-4    1      0.974   0.967    527.9    170   5       0.875    -0.97     smc6367   16.319       16.821       0.47399902   -1.049066332420761      4.74945379771982     4.92345379771982     -0.8665728601864835   
  smc6368   168   0.68054    0.562    0.199   0.081   0.074   0.029    2.323    -0.554   8.5488    5.6425   19.128    0.3362   0.0020011906   1      0.964   0.969    93.1     168   5       0.671    -1.977    smc6368   19.102       19.743       0.6149998    -2.010715099219664      4.983337314681245    5.157337314681246    -2.3599016046753327   
  smc6370   165   0.516693   0.254    0.119   0.034   0.011   0.001    -2.896   0.338    9.6686    6.619    14.808    0.0109   6.606061E-5    1      0.974   0.976    287.4    165   4       0.311    -0.524    smc6370   14.805       15.319       0.51100063   -0.14858268676080044    5.7117116057016455   5.885711605701646    -0.17510024945804403  
  smc6371   139   0.608184   0.355    0.136   0.056   0.038   -0.025   2.615    -1.104   8.9487    5.255    18.885    0.2415   0.0017374101   1      0.93    0.948    58.9     139   5       0.635    -2.376    smc6371   18.865       19.594       0.70899963   -1.9219753142159384     4.758783110907748    4.9327831109077485   -2.3599968595571923   
  smc6374   57    0.655265   0.404    0.126   0.075   0.045   -0.03    -2.97    0.01     9.6563    6.3821   18.843    0.0495   8.6842105E-4   1      0.945   0.939    72.5     57    4       0.511    -1.157    smc6374   18.833       19.641       0.79800034   -1.1621213285957408     5.513631535009985    5.687631535009985    -0.9646377817965579   
  smc6376   138   0.560465   0.463    0.165   0.073   0.04    0.028    2.895    -0.651   9.1228    5.55     18.818    0.2395   0.0017355073   1      0.958   0.97     78.8     138   5       0.658    -1.48     smc6376   18.814       19.337       0.5189991    -1.4394880552377254     4.926405115242009    5.100405115242009    -1.5442036708886775   
  smc6377   91    0.463346   0.798    0.259   0.117   0.092   0.015    2.521    -1.14    8.7749    5.0996   14.324    0.0398   4.3736264E-4   1      0.938   0.959    439.3    91    5       0.799    -1.453    smc6377   14.3         14.71        0.38599968   -1.2478139251038876     4.679022179569969    4.85302217956997     -1.173842647159363    
  smc6380   101   0.576      0.645    0.195   0.116   0.066   0.009    2.901    -0.806   9.1654    5.4492   19.197    0.1716   0.0016990099   1      0.937   0.954    93.6     101   5       0.739    -1.39     smc6380   19.174       19.827       0.62999916   -1.6034066556812778     4.866741326962881    5.040741326962881    -1.8060962244013261   
  smc6384   38    0.520297   0.843    0.3     0.099   0.12    -0.014   2.51     -1.147   8.821     5.1782   19.138    0.068    0.0017894738   1      0.862   0.895    73.1     38    5       0.918    -1.848    smc6384   19.104       ""           ""           -1.501830118546514      4.71862802018656     4.89262802018656     -1.638439679317484    
  smc6385   143   0.499788   0.83     0.267   0.111   0.091   0.018    2.636    -1.207   8.8819    5.0207   19.117    0.3219   0.002251049    1      0.96    0.782    126.6    143   5       1.065    -1.561    smc6385   19.077       19.494       0.3769989    -1.4957245137512505     4.640781265269386    4.814781265269386    -1.608584367544113    
  smc6386   57    0.648467   0.377    0.127   0.046   0.02    -0.049   -3.105   -1.133   9.5589    5.297    18.92     0.0551   9.666667E-4    1      0.942   0.933    66.7     57    4       0.447    -2.422    smc6386   18.913       ""           ""           -2.108957772016356      4.781351460751679    4.95535146075168     -2.664662679578772    
  smc6387   149   0.528563   0.473    0.175   0.054   0.044   -0.015   2.65     -1.996   8.9636    4.3328   18.941    0.4467   0.0029979865   1      0.963   0.959    55.2     149   4       0.838    -3.012    smc6387   18.912       19.297       0.3560009    -2.01206650071642       4.371724985292218    4.545724985292218    -2.576288147869196    
  smc6388   53    0.58129    0.674    0.157   0.069   0.104   -0.067   -2.666   -0.81    10.0339   5.6726   19.026    0.1022   0.0019283019   1      0.815   0.904    71.7     53    4       0.76     -2.125    smc6388   18.956       19.52        0.4940014    -1.4498757520862808     5.002313541128883    5.176313541128883    -1.546316445161299    
  smc6389   105   0.596076   0.523    0.161   0.093   0.066   -0.009   2.669    -0.663   8.9708    5.6483   19.077    0.1306   0.0012438096   1      0.944   0.964    105.1    105   4       0.671    -1.554    smc6389   19.056       19.642       0.56500053   -1.5502284658628271     4.986976839935872    5.160976839935873    -1.6942212711004885   
  smc6391   85    0.537684   0.57     0.209   0.085   0.068   0.011    2.788    -1.048   9.0501    5.2038   19.198    0.1861   0.0021894118   1      0.952   0.94     63.2     85    5       0.906    -1.835    smc6391   19.169       ""           ""           -1.577857907282553      4.731853306361387    4.905853306361387    -1.772523312889085    
  smc6392   104   0.516883   0.72     0.206   0.119   0.087   0.0      2.658    -0.652   8.9407    5.6303   15.168    0.0695   6.6826923E-4   1      0.957   0.95     238.5    104   5       0.774    -0.996    smc6392   15.151       15.695       0.5269995    -1.1381939575305218     4.975708955059071    5.149708955059071    -1.0996549829175635   
  smc6393   82    0.623613   0.566    0.209   0.088   0.053   -0.031   2.731    -0.75    9.0758    5.6254   15.519    0.1043   0.0012719512   1      0.95    0.93     87.1     82    5       0.703    -1.875    smc6393   15.505       16.614       1.0950003    -1.7179965402611774     4.972655310845372    5.1466553108453725   -1.9429940842605653   
  smc6395   54    0.596526   0.417    0.137   0.059   0.037   0.013    2.205    -0.818   8.4629    5.427    18.915    0.0859   0.0015907408   1      0.936   0.929    49.9     54    4       0.581    -2.512    smc6395   18.897       ""           ""           -1.7313222527038556     4.853934164284241    5.0279341642842414   -2.012253347707567    
  smc6401   128   0.657923   0.242    0.092   0.042   0.02    0.018    2.861    0.003    9.1077    6.2316   19.003    0.1572   0.001228125    1      0.954   0.962    50.5     128   3       0.483    -1.753    smc6401   18.989       19.592       0.5889988    -1.3359357371430942     5.394906156181103    5.568906156181104    -1.2116206680269208   
  smc6402   87    0.585203   0.521    0.192   0.069   0.046   0.01     2.759    -0.925   9.0223    5.329    19.073    0.1626   0.0018689655   1      0.954   0.956    70.5     87    5       0.746    -1.997    smc6402   19.051       19.433       0.3600006    -1.744234460818725      4.798835399900864    4.972835399900864    -2.048750475344306    
  smc6403   23    0.575713   0.71     0.239   0.131   0.076   -0.053   2.61     -1.439   9.0003    5.0043   18.729    0.0296   0.0012869565   1      0.846   0.844    59.8     23    4       0.812    -2.431    smc6403   18.717       ""           ""           -1.9156795153364063     4.633023311124833    4.8070233111248335   -2.3831166293428083   
  smc6404   120   0.657853   0.218    0.089   0.033   0.021   -0.039   2.762    -1.057   9.1227    5.3426   18.817    0.1258   0.0010483334   1      0.959   0.963    49.5     120   3       0.355    -2.728    smc6404   18.808       ""           ""           -2.1260291189095275     4.806341648074253    4.980341648074253    -2.676358255487976    
  smc6406   60    0.529007   0.674    0.232   0.114   0.089   -0.026   2.835    -0.741   9.1712    5.6214   19.463    0.1454   0.0024233335   1      0.926   0.917    59.5     60    3       0.96     -1.259    smc6406   19.436       ""           ""           -1.211033833192804      4.970166756186979    5.144166756186979    -1.2049397368536887   
  smc6408   41    0.626724   0.272    0.113   0.045   0.01    0.109    3.12     -1.093   9.1862    4.8644   19.188    0.0865   0.002109756    1      0.918   0.889    22.6     41    3       0.503    -1.6      smc6408   19.174       ""           ""           -2.2760973817628374     4.569511218586044    4.743511218586044    -3.0835775899592264   
  smc6410   52    0.546175   0.457    0.184   0.065   0.023   -0.007   2.731    0.009    9.0281    6.3139   17.716    0.1234   0.002373077    1      0.921   0.924    34.0     52    3       0.906    -0.818    smc6410   17.695       18.257       0.54100037   -0.6468784100416833     5.459145646794612    5.633145646794612    -0.5454660180543378   
  smc6411   13    0.614465   1.109    0.422   0.122   0.047   -0.109   2.265    1.54     8.7649    8.1493   15.197    0.0054   4.1538462E-4   1      0.78    0.796    26066.5  13    4       0.797    -1.222    smc6411   15.216       ""           ""           1.4863503006837249      7.321177571136155    7.495177571136155    -0.20237471371342508  
  smc6412   104   0.568511   0.573    0.195   0.097   0.062   0.001    2.691    -0.576   8.9714    5.7031   16.455    0.0968   9.3076925E-4   1      0.924   0.944    112.0    104   5       0.689    -1.374    smc6412   16.436       17.052       0.5970001    -1.3548187217871233     5.021767783597614    5.195767783597614    -1.408360751830429    
  smc6413   131   0.590438   0.347    0.136   0.049   0.034   -0.006   2.858    -0.101   9.1536    6.2015   19.128    0.1802   0.0013755725   1      0.965   0.962    66.6     131   4       0.526    -1.265    smc6413   19.123       19.813       0.68499947   -1.0029253655666492     5.371824427920045    5.545824427920046    -0.89880176902507     
  smc6414   89    0.726115   0.576    0.184   0.102   0.056   -0.024   2.88     -0.494   9.2114    5.8619   15.444    0.0385   4.3258426E-4   1      0.918   0.953    188.7    89    4       0.604    -1.901    smc6414   15.433       16.032       0.58799934   -2.0639746005003374     5.126723236247125    5.3007232362471255   -2.286923155264944    
  smc6418   199   0.653145   0.231    0.096   0.027   0.007   0.004    2.798    -0.192   9.0725    6.0781   19.162    0.3242   0.0016291457   1      0.973   0.975    49.2     199   4       0.488    -2.728    smc6418   19.146       19.803       0.64099884   -1.4651656926375871     5.279507702306415    5.453507702306416    -1.4312996236591182   
  smc6419   108   0.496707   0.876    0.256   0.137   0.11    -0.013   2.745    -0.74    9.0534    5.5811   19.327    0.2694   0.0024944444   1      0.954   0.949    104.2    108   5       1.088    -0.937    smc6419   19.285       ""           ""           -1.0701844062161374     4.945313611685123    5.119313611685123    -0.9927343084336648   
  smc6420   82    0.57767    0.528    0.199   0.086   0.058   -0.042   2.787    -0.799   9.1543    5.6105   19.529    0.2205   0.0026890244   1      0.951   0.945    52.0     82    4       0.819    -1.632    smc6420   19.502       20.325       0.79600143   -1.4826021163249319     4.963405563137355    5.137405563137356    -1.6024609069198341   
  smc6422   86    0.615507   0.536    0.164   0.079   0.068   -0.025   2.858    -0.146   9.192     6.2126   19.227    0.146    0.0016976744   1      0.916   0.932    76.3     86    5       0.674    -1.283    smc6422   19.213       19.793       0.566        -1.126748523547156      5.380310825767693    5.554310825767693    -1.0173570150350493   
  smc6423   460   0.580828   0.272    0.121   0.033   0.022   0.08     2.701    -0.929   8.8247    5.1157   19.415    1.2008   0.0026104345   1      0.985   0.988    61.4     460   4       0.894    -2.501    smc6423   19.393       19.975       0.55999947   -1.8707843027918756     4.687012036223547    4.861012036223547    -2.291590389273672    
  smc6424   201   0.601874   0.41     0.15    0.06    0.046   0.023    2.435    -0.499   8.6721    5.7141   19.186    0.5114   0.0025442785   1      0.972   0.968    64.7     201   4       0.807    -1.904    smc6424   19.166       ""           ""           -1.5252813914973453     5.028839460109506    5.202839460109506    -1.6441140715401374   
  smc6425   60    0.566498   0.463    0.158   0.06    0.074   -0.041   2.222    -0.851   8.5879    5.5562   19.178    0.0894   0.00149        1      0.93    0.918    64.6     60    4       0.569    -2.092    smc6425   19.165       ""           ""           -1.466993205498377      4.9301557463164      5.1041557463164      -1.5851962296714461   
  smc6426   65    0.496855   0.538    0.216   0.094   0.018   -0.01    2.685    -0.948   8.9873    5.3643   18.873    0.0726   0.001116923    1      0.95    0.868    82.1     65    3       0.72     -1.185    smc6426   18.855       19.292       0.41900063   -1.2413975631232965     4.818412041566015    4.992412041566015    -1.2216893586633475   
  smc6430   113   0.608342   0.55     0.216   0.096   0.053   -0.039   2.557    -0.605   8.9183    5.7956   19.026    0.1938   0.0017150443   1      0.956   0.968    89.3     113   4       0.766    -1.543    smc6430   18.997       19.505       0.4790001    -1.4885645887617391     5.082155440371565    5.256155440371566    -1.5729805170718727   
  smc6431   62    0.597976   0.553    0.189   0.079   0.067   -0.029   2.937    -1.029   9.2775    5.3399   19.187    0.0911   0.0014693548   1      0.907   0.924    68.3     62    5       0.657    -2.09     smc6431   19.175       ""           ""           -1.805058381897597      4.804847914500841    4.978847914500841    -2.1476487852299826   
  smc6432   162   0.717895   0.276    0.108   0.037   0.026   -0.036   -3.106   0.598    9.5322    6.989    18.953    0.1767   0.0010907407   1      0.946   0.97     70.5     162   3       0.449    -1.269    smc6432   18.942       19.623       0.6700001    -0.781462986725824      6.048476612586108    6.222476612586108    -0.23519973313817744  
  smc6433   108   0.612917   0.457    0.155   0.071   0.056   -0.029   2.844    -0.738   9.1859    5.6334   18.968    0.109    0.0010092593   1      0.948   0.938    101.6    108   4       0.533    -1.771    smc6433   18.953       19.578       0.6099987    -1.6536028568761312     4.977643835448312    5.151643835448312    -1.8471117789775882   
  smc6434   160   0.612765   0.37     0.148   0.056   0.035   0.015    2.972    -0.571   9.2248    5.6672   19.076    0.3027   0.001891875    1      0.958   0.964    63.8     160   4       0.729    -2.013    smc6434   19.052       ""           ""           -1.6242455770281863     4.998893068483136    5.172893068483137    -1.7955972160184785   
  smc6436   228   0.628889   0.44     0.146   0.076   0.048   0.02     2.731    -0.313   8.9742    5.911    19.036    0.5389   0.0023635966   1      0.975   0.968    74.6     228   5       0.809    -1.693    smc6436   19.023       ""           ""           -1.4942794312692165     5.160420206189627    5.334420206189628    -1.5418964398308965   
  smc6437   122   0.656474   0.317    0.107   0.04    0.033   -0.062   2.932    -0.008   9.3398    6.4614   18.968    0.1428   0.0011704918   1      0.954   0.967    66.1     122   3       0.58     -1.295    smc6437   18.954       ""           ""           -1.081624166980891      5.5784122016065325   5.752412201606533    -0.8508796485163082   
  smc6438   48    0.56435    0.499    0.156   0.076   0.064   -0.069   2.475    -0.997   8.8955    5.4929   19.053    0.0806   0.0016791667   1      0.9     0.931    53.1     48    4       0.643    -1.944    smc6438   19.024       19.448       0.39500046   -1.506240216216895      4.8923028878732975   5.066302887873298    -1.6501191754639066   
  smc6439   90    0.588325   0.705    0.231   0.1     0.078   0.024    2.819    -0.953   9.0546    5.2579   19.281    0.2004   0.0022266665   1      0.947   0.947    78.6     90    5       0.936    -2.103    smc6439   19.255       ""           ""           -1.8127819444227296     4.760327640876553    4.934327640876553    -2.173533833560736    
  smc6441   177   0.562042   0.636    0.213   0.103   0.085   0.006    2.866    -0.73    9.1382    5.536    19.333    0.3745   0.0021158191   1      0.965   0.971    110.4    177   5       0.935    -1.46     smc6441   19.316       19.819       0.48600006   -1.4593221855859593     4.9179699767832705   5.091969976783271    -1.575138709020539    
  smc6444   99    0.505996   0.519    0.223   0.07    0.064   0.05     2.091    -1.347   8.2742    4.7858   19.22     0.2435   0.002459596    1      0.951   0.961    59.0     99    3       0.83     -2.104    smc6444   19.196       19.781       0.5610008    -1.6699780461631244     4.535923551793626    4.709923551793627    -1.9087691191941794   
  smc6445   48    0.615978   0.459    0.162   0.06    0.067   -0.003   3.087    -0.563   9.3756    5.7286   18.895    0.0559   0.0011645834   1      0.936   0.888    61.3     48    5       0.558    -1.825    smc6445   18.886       ""           ""           -1.5887780046564899     5.038206687429118    5.212206687429118    -1.728105299507881    
  smc6446   173   0.602584   0.639    0.203   0.099   0.075   0.002    2.5      -0.966   8.7796    5.311    12.433    0.0949   5.485549E-4    1      0.972   0.971    275.1    173   5       0.657    -1.908    smc6446   12.418       12.983       0.5500002    -1.8512349470709202     4.788969891199008    4.962969891199008    -2.2296388492188903   
  smc6449   34    0.638496   0.45     0.151   0.057   0.065   0.052    2.787    0.076    8.9669    6.2039   19.076    0.0285   8.382353E-4    1      0.868   0.8      71.4     34    3       0.578    -1.324    smc6449   19.069       19.455       0.3789997    -1.2596891327911157     5.373656668986593    5.547656668986593    -1.1521799899366023   
  smc6450   168   0.687168   0.392    0.138   0.061   0.048   0.034    3.1      0.008    9.3143    6.1879   19.11     0.2601   0.0015482143   1      0.97    0.971    79.6     168   3       0.601    -1.469    smc6450   19.096       ""           ""           -1.5385977730148541     5.361468032455441    5.535468032455442    -1.439799214439418    
  smc6452   231   0.564256   0.485    0.193   0.069   0.048   0.009    2.659    -1.133   8.9246    5.1232   19.157    0.4219   0.0018264069   1      0.976   0.979    99.6     231   5       0.794    -2.21     smc6452   19.139       ""           ""           -1.7763684731073432     4.690755715140227    4.864755715140228    -2.1224704816871203   
  smc6454   140   0.536703   0.755    0.263   0.099   0.083   -0.008   2.492    -1.106   8.792     5.2021   19.36     0.2934   0.0020957142   1      0.967   0.966    118.5    140   5       0.952    -1.762    smc6454   19.329       ""           ""           -1.5737525381411466     4.730969914214578    4.904969914214578    -1.7653385044764427   
  smc6455   127   0.608576   0.456    0.14    0.076   0.05    -0.015   2.601    -0.766   8.9153    5.5634   18.877    0.1055   8.3070865E-4   1      0.966   0.939    121.9    127   5       0.535    -1.974    smc6455   18.867       19.431       0.55399895   -1.688096906075832      4.934523059794737    5.108523059794737    -1.916160536562657    
  smc6457   130   0.600442   0.467    0.165   0.074   0.055   0.026    3.016    -0.437   9.2477    5.7683   19.163    0.189    0.0014538461   1      0.941   0.954    86.3     130   5       0.674    -1.455    smc6457   19.147       ""           ""           -1.4701800761878738     5.064115793698855    5.238115793698856    -1.5555117829381366   
